Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOB8098,F,COMEX,MGC,Jun 26 ,,,,20260515,S,1,4576.70,,187.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260515F056032001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260518,B,1,76.855,,589.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260518F054478001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260515,B,1,81.610,,-4166.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260515F056050001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260515,B,1,81.665,,-4221.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260515F056052001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260515,B,1,81.715,,-4271.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260515F056051001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260515,B,1,81.995,,-4551.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260515F056053001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,86.755,,-9311.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058617001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.600,,-10156.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058616001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.660,,-10216.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058612001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.705,,-10261.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058613001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.735,,-10291.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058614001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.895,,-10451.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058607001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.895,,-10451.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058609001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.895,,-10451.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058610001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.900,,-10456.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058608001,
20260518,XOB8098,F,COMEX,SIL,Jul 26 ,,,,20260514,B,1,87.915,,-10471.00,0.00,,77.444,USD,,SMCTFEX_IFSC,1000.00000,20260514F058611001,
20260518,XOB8098,F,COMEX,SIL,Sep 26 ,,,,20260518,B,1,76.025,,1980.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260518F054475001,
20260518,XOB8098,F,COMEX,SIL,Sep 26 ,,,,20260518,B,1,76.280,,1725.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260518F054476001,
20260518,XOB8098,F,COMEX,SIL,Sep 26 ,,,,20260518,B,1,76.320,,1685.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260518F054477001,
20260518,XOB8098,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,86.200,,-8195.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F058618001,
20260518,XOB8098,F,COMEX,SIL,Sep 26 ,,,,20260514,B,1,88.330,,-10325.00,0.00,,78.005,USD,,SMCTFEX_IFSC,1000.00000,20260514F058615001,
20260518,XOB8098,F,TFEX,SVF,Jun 26 ,,,,20260518,S,1,77.03,,2160.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260518F054599001,
20260518,XOB8098,F,TFEX,SVF,Jun 26 ,,,,20260518,S,3,77.11,,7200.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260518F054602001,
