Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.50,,55.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056059001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.60,,56.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055984001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.70,,57.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056060001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.70,,57.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056061001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.80,,58.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056062001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.90,,59.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055985001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.90,,59.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056002001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4563.90,,59.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056003001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4564.00,,60.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055983001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4564.80,,68.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055993001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4564.90,,69.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055986001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4565.90,,79.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056066001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.20,,82.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055992001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.40,,84.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055988001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.50,,85.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055987001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.70,,87.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056068001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.80,,88.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056069001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4566.80,,88.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056070001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4567.00,,90.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056067001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4567.30,,93.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055990001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4567.50,,95.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055989001,
